shipment_id,supplier_id,product_id,store_id,shipment_date,quantity
784,465,4383,5,2025-02-23,990
785,296,694,75,2025-06-09,147
786,170,692,90,2025-03-20,322
787,183,936,21,2025-07-14,623
788,492,322,81,2024-07-06,763
789,106,4249,39,2025-06-05,702
790,246,699,61,2025-01-06,999
791,332,3240,46,2024-02-24,431
792,20,352,49,2024-12-15,129
793,345,2912,93,2025-01-12,358
794,352,2060,25,2025-09-14,296
795,447,3006,62,2025-12-24,953
796,495,649,46,2024-01-16,172
797,282,1436,42,2024-12-26,757
798,436,1578,90,2024-03-24,157
799,113,687,31,2024-01-16,213
800,249,3376,96,2024-11-30,851
801,150,902,12,2025-12-30,80
802,226,2268,81,2024-10-14,235
803,181,4033,74,2025-06-21,352
804,341,3229,52,2024-02-11,673
805,235,439,41,2025-12-22,875
806,428,4309,74,2025-02-25,717
807,321,3614,88,2025-05-16,224
808,333,3282,25,2024-02-03,727
809,467,3731,81,2025-05-30,436
810,373,3473,19,2024-07-20,301
811,414,3923,38,2025-04-08,847
812,325,4730,97,2025-10-17,574
813,51,2847,9,2024-03-25,579
814,487,968,65,2025-10-13,977
815,155,1567,8,2025-03-08,332
816,194,2219,67,2024-12-04,393
817,246,1144,6,2024-04-11,393
818,200,639,52,2024-04-13,306
819,414,4546,70,2024-07-24,230
820,163,546,10,2024-01-25,66
821,197,1379,95,2025-08-21,314
822,494,2922,76,2024-09-06,330
823,467,4415,97,2025-06-18,626
824,421,3634,26,2024-07-14,978
825,376,4293,46,2024-12-02,612
826,3,3066,18,2025-04-11,345
827,50,3991,42,2025-06-22,459
828,430,3619,83,2025-12-11,604
829,160,3595,9,2025-06-22,484
830,16,16,22,2025-04-21,795
831,222,4879,28,2025-10-31,151
832,301,3898,61,2024-10-03,679
833,405,481,9,2025-07-17,294
834,424,2428,3,2025-04-10,396
835,231,2674,29,2025-11-21,181
836,26,3997,7,2025-10-05,502
837,329,4690,26,2024-10-16,734
838,311,2305,36,2024-12-03,476
839,210,484,82,2025-03-26,730
840,259,1877,79,2024-03-26,256
841,250,809,49,2024-07-16,454
842,325,938,87,2025-06-24,119
843,61,510,81,2024-02-17,103
844,469,2525,79,2024-09-27,378
845,350,3699,91,2024-02-21,876
846,8,3934,8,2025-01-18,593
847,232,2939,9,2024-02-28,540
848,463,3154,63,2024-02-08,994
849,169,595,99,2024-10-19,345
850,398,1045,37,2025-03-21,368
851,308,2521,38,2025-08-15,756
852,108,2930,44,2025-06-05,820
853,70,2602,64,2025-11-07,749
854,386,4467,79,2024-08-02,343
855,425,1584,82,2024-11-29,643
856,195,2009,79,2025-06-13,110
857,54,2642,50,2024-09-08,363
858,412,2240,27,2024-02-25,446
859,81,1444,66,2024-01-01,923
860,172,3924,54,2024-11-08,207
861,443,3428,32,2025-03-25,60
862,441,3508,26,2024-10-12,911
863,229,1221,30,2024-08-30,851
864,394,4213,95,2025-05-29,685
865,339,2298,9,2024-09-18,458
866,139,2682,10,2024-10-26,103
867,305,3601,51,2025-02-11,507
868,200,4211,18,2025-01-02,900
869,229,229,78,2024-02-09,385
870,104,4371,47,2024-04-03,418
871,333,3529,100,2025-07-06,940
872,139,3880,83,2024-04-10,641
873,447,1313,94,2024-03-25,484
874,47,3112,34,2024-02-23,864
875,5,3556,3,2024-08-03,53
876,498,582,78,2025-12-25,90
877,17,2466,34,2024-03-11,575
878,102,562,70,2025-08-11,506
879,468,2010,19,2025-06-17,472
880,429,2154,36,2025-03-31,459
881,257,4283,65,2025-02-14,371
882,10,3991,86,2024-04-06,197
883,211,4236,37,2025-01-04,102
884,299,527,4,2025-02-13,446
885,381,1400,2,2024-05-03,335
886,420,3839,20,2024-03-03,402
887,242,409,87,2025-09-06,370
888,400,2331,70,2024-11-26,413
889,292,3566,2,2024-07-27,763
890,210,3242,76,2025-08-04,834
891,154,3687,20,2025-10-19,323
892,55,24,70,2024-07-05,100
893,50,1404,15,2024-11-18,386
894,480,1706,30,2025-04-23,409
895,162,1122,93,2025-05-03,326
896,91,2686,16,2024-04-19,393
897,461,423,100,2024-01-10,739
898,12,1481,86,2024-10-15,756
899,237,3444,69,2024-02-05,944
900,444,1040,87,2025-08-08,112
901,63,666,59,2024-07-25,886
902,31,4472,98,2025-01-14,170
903,297,2092,73,2025-09-30,436
904,292,1830,74,2025-07-19,815
905,488,223,66,2024-05-19,356
906,390,4838,47,2024-02-07,497
907,209,45,25,2024-12-17,851
908,302,4659,38,2024-04-06,439
909,62,3685,3,2024-03-02,618
910,302,3725,40,2025-12-22,848
911,7,2711,88,2025-05-04,929
912,62,2873,42,2024-11-24,98
913,430,408,93,2025-11-14,842
914,158,4935,69,2024-03-10,136
915,313,2787,24,2024-12-24,119
916,162,1121,89,2025-07-05,688
917,1,2952,31,2025-08-11,726
918,324,4730,86,2025-06-11,333
919,490,3537,7,2024-11-24,634
920,231,2578,60,2024-01-01,301
921,203,2995,16,2024-04-28,831
922,86,890,26,2025-03-01,646
923,133,3298,17,2024-04-03,520
924,34,3907,63,2025-03-09,736
925,450,606,57,2024-10-10,61
926,45,4974,85,2025-01-12,477
927,318,747,34,2025-10-31,502
928,305,3475,32,2025-04-15,836
929,272,273,20,2025-12-07,85
930,237,2644,54,2025-02-24,711
931,206,4904,84,2024-05-23,969
932,248,3115,68,2025-04-20,337
933,357,3666,10,2024-06-19,231
934,221,324,18,2024-01-26,249
935,162,3809,78,2024-11-08,697
936,329,4576,98,2025-03-25,265
937,464,685,35,2025-10-30,197
938,149,1383,70,2024-01-29,782
939,439,6,95,2024-05-01,426
940,14,2376,26,2024-10-22,375
941,341,4472,56,2025-07-18,177
942,409,2674,100,2024-01-30,740
943,263,644,54,2024-07-06,475
944,440,2837,73,2025-01-14,691
945,216,3722,18,2024-05-13,273
946,475,4738,26,2025-01-03,489
947,186,4238,84,2024-04-09,841
948,148,3495,69,2024-06-27,516
949,179,268,35,2024-08-27,494
950,88,4975,75,2025-02-09,162
951,239,3192,84,2024-07-01,867
952,65,3723,47,2025-02-09,503
953,499,2059,57,2025-03-15,280
954,295,2760,46,2025-05-18,730
955,257,4768,76,2024-02-21,398
956,159,4068,23,2025-11-17,404
957,292,740,84,2024-07-14,518
958,346,3903,38,2025-02-13,763
959,12,2586,35,2025-11-25,925
960,149,4722,12,2024-09-20,894
961,436,1466,19,2024-12-15,250
962,318,2080,83,2024-03-21,931
963,27,3285,100,2024-08-24,450
964,163,3018,12,2024-09-08,590
965,380,3012,77,2024-07-12,880
966,463,2581,36,2024-08-15,56
967,224,139,3,2025-03-12,76
968,236,749,55,2024-01-06,473
969,453,1538,17,2024-10-14,767
970,468,3801,3,2025-01-02,166
971,460,3383,91,2025-04-27,746
972,498,306,90,2025-03-22,383
973,331,1429,33,2025-03-03,169
974,66,3390,73,2025-08-13,639
975,450,4031,73,2025-02-15,730
976,150,4057,43,2025-09-27,887
977,47,2661,24,2024-05-30,341
978,69,4350,70,2025-10-18,389
979,485,2164,66,2024-08-27,329
980,431,4517,76,2024-10-15,325
981,458,369,31,2025-02-12,400
982,312,4491,65,2024-03-24,722
983,165,3655,83,2025-03-23,229
984,468,4574,5,2024-01-21,717
985,19,3179,59,2025-02-27,476
986,40,361,45,2024-07-14,392
987,194,2506,45,2024-09-30,910
988,328,2983,55,2025-02-05,792
989,38,1274,53,2025-03-30,805
990,221,4203,15,2025-04-20,616
991,288,1028,35,2024-02-17,884
992,136,1084,77,2024-12-14,118
993,50,758,13,2024-05-28,647
994,157,3495,88,2024-06-25,156
995,113,4530,84,2024-08-18,206
996,294,1281,29,2025-06-20,195
997,65,3049,100,2025-10-30,606
998,471,2199,10,2024-04-09,915
999,35,1318,59,2025-12-19,434
1000,370,4881,68,2024-11-21,875
1001,491,1234,54,2025-08-16,678
1002,170,1151,45,2025-01-03,969
1003,288,1746,24,2024-06-02,759
1004,153,2256,74,2025-08-15,160
1005,482,3179,65,2025-06-06,990
1006,329,4267,83,2025-09-02,257
1007,395,1156,50,2024-01-13,610
1008,408,69,6,2025-12-10,392
1009,379,2157,62,2025-10-04,99
1010,310,3221,64,2025-03-25,679
1011,121,1794,30,2024-05-10,144
1012,304,3469,15,2024-05-10,760
1013,263,422,70,2024-01-21,709
1014,425,2406,31,2024-04-27,632
1015,249,472,20,2025-07-05,127
1016,343,3988,12,2024-02-13,856
1017,158,4709,21,2024-09-17,696
1018,439,3463,13,2024-11-02,720
1019,422,1844,15,2024-08-10,982
1020,346,3873,5,2025-10-07,758
1021,146,3670,45,2025-01-04,524
1022,225,633,3,2024-05-13,511
1023,302,2802,17,2024-02-09,554
1024,108,86,84,2024-06-12,558
1025,426,1576,14,2025-04-10,323
1026,84,867,91,2024-08-16,943
1027,100,303,71,2025-11-24,682
1028,255,4776,53,2024-05-02,71
1029,186,1953,4,2025-04-22,577
1030,156,3704,53,2025-03-14,616
1031,66,1808,65,2025-08-15,233
1032,106,1025,98,2024-12-27,832
1033,209,542,13,2024-03-06,131
1034,458,675,63,2024-12-16,768
1035,194,4922,34,2025-11-30,312
1036,310,4889,54,2025-03-08,601
1037,151,3037,72,2024-12-29,680
1038,233,4490,24,2025-06-04,617
1039,360,4627,85,2025-05-24,767
1040,346,3007,71,2025-01-23,90
1041,249,2737,34,2025-02-11,847
1042,396,2875,86,2024-03-07,609
1043,301,3448,22,2024-03-25,60
1044,396,553,28,2025-12-21,239
1045,409,3491,24,2024-02-05,682
1046,136,3604,74,2025-12-14,72
1047,206,264,72,2024-07-30,805
1048,133,2094,16,2025-02-21,276
1049,82,500,97,2024-02-04,732
1050,96,1847,35,2024-12-02,329
1051,87,3407,66,2025-12-22,865
1052,20,3437,10,2025-11-12,449
1053,401,1444,75,2025-07-08,380
1054,156,4104,62,2025-07-10,188
1055,460,1181,73,2024-10-29,284
1056,319,552,81,2025-03-08,238
1057,367,492,60,2025-03-12,681
1058,441,3615,48,2024-06-28,266
1059,239,3823,67,2024-08-07,380
1060,280,3021,20,2024-03-15,982
1061,17,1070,60,2025-06-15,812
1062,460,1224,58,2024-02-17,329
1063,469,3021,86,2024-10-10,118
1064,135,4083,85,2024-12-04,117
1065,422,3798,9,2024-02-19,852
1066,329,2727,4,2025-12-15,985
1067,409,1769,21,2025-04-29,855
1068,273,1644,54,2024-08-27,409
1069,5,62,95,2025-03-10,608
1070,108,175,98,2025-09-11,74
1071,423,2167,49,2025-03-09,878
1072,325,1815,13,2025-08-12,116
1073,469,2916,93,2025-04-25,993
1074,258,1369,66,2024-04-11,64
1075,18,1967,9,2025-09-03,870
1076,101,3507,73,2024-08-28,825
1077,356,3178,4,2025-11-24,351
1078,289,3923,49,2025-09-30,788
1079,376,1527,28,2024-09-17,536
1080,35,2946,19,2024-06-04,852
1081,25,1477,32,2024-03-15,708
1082,300,4405,70,2024-10-25,773
1083,316,1082,42,2024-11-18,688
1084,242,264,22,2025-09-10,76
1085,254,3153,47,2025-01-19,929
1086,137,3824,22,2025-11-26,905
1087,173,3975,23,2024-11-01,818
1088,141,3917,71,2024-04-20,681
1089,426,1202,32,2024-07-25,882
1090,235,2174,8,2025-08-06,478
1091,96,544,51,2025-09-01,664
1092,237,3658,53,2024-11-02,363
1093,462,866,84,2024-12-10,855
1094,456,1094,39,2024-09-07,894
1095,479,2879,53,2025-12-29,687
1096,31,1466,32,2024-07-25,59
1097,275,4847,92,2024-04-06,597
1098,438,1896,89,2024-06-23,77
1099,244,1495,96,2025-05-15,721
1100,280,3995,99,2025-02-07,750
1101,25,2258,44,2025-08-29,921
1102,394,4340,57,2025-02-24,836
1103,154,4513,89,2024-09-01,597
1104,123,4260,19,2024-10-29,834
1105,464,4294,36,2024-02-28,52
1106,296,907,25,2024-11-17,527
1107,350,463,35,2025-08-12,74
1108,316,1365,89,2024-05-02,142
1109,467,1559,4,2024-10-25,401
1110,2,681,46,2025-02-16,341
1111,276,1810,86,2024-12-18,289
1112,81,319,52,2024-11-27,730
1113,56,1902,79,2025-05-01,929
1114,62,4747,98,2025-06-28,548
1115,311,2063,11,2025-11-04,658
1116,494,214,53,2024-01-28,665
1117,266,899,54,2024-11-27,798
1118,130,3960,56,2024-05-02,936
1119,104,2544,51,2025-03-07,126
1120,120,171,95,2024-01-01,483
1121,214,3565,69,2025-10-14,181
1122,50,2732,78,2024-09-22,56
1123,5,3827,23,2025-02-12,543
1124,230,2313,81,2024-11-22,66
1125,488,3251,73,2024-04-06,681
1126,319,2238,55,2024-05-01,532
1127,436,2118,21,2024-11-20,698
1128,273,3342,77,2024-02-05,715
1129,13,692,56,2025-03-30,276
1130,32,2030,42,2024-12-23,877
1131,245,2478,26,2024-12-03,963
1132,155,3635,64,2025-06-04,605
1133,403,3236,26,2024-11-04,464
1134,325,2911,54,2025-10-24,338
1135,108,3088,84,2024-10-09,341
1136,102,4468,22,2024-01-04,862
1137,336,2859,99,2025-11-21,934
1138,276,604,55,2025-12-18,297
1139,474,2585,91,2024-07-22,398
1140,156,3599,5,2024-07-25,323
1141,179,4850,90,2025-03-06,927
1142,2,3684,59,2024-09-14,440
1143,277,4090,51,2024-05-09,293
1144,342,4276,55,2024-04-07,163
1145,311,2869,72,2024-09-04,665
1146,401,1947,68,2025-07-02,64
1147,468,3867,66,2025-10-15,466
1148,100,2115,93,2025-07-20,351
1149,101,80,59,2024-01-20,487
1150,381,4289,10,2024-02-20,599
1151,428,1320,93,2024-01-05,145
1152,331,2124,53,2025-11-28,814
1153,240,2234,38,2024-05-26,725
1154,328,2775,87,2025-02-23,118
1155,285,1684,81,2025-09-23,221
1156,156,4473,66,2024-10-30,598
1157,78,3021,76,2025-06-19,114
1158,415,4315,12,2025-01-13,962
1159,299,2889,98,2024-08-17,937
1160,398,1595,97,2025-01-08,758
1161,42,2942,35,2024-09-22,301
1162,394,1761,13,2025-03-19,357
1163,390,919,10,2024-09-07,476
1164,242,199,25,2024-09-01,903
1165,12,1103,11,2025-08-11,570
1166,300,4778,43,2024-02-14,448
1167,225,1666,61,2024-09-03,350
1168,429,1762,24,2024-03-26,480
1169,139,1900,77,2025-01-05,811
1170,455,4082,66,2025-03-20,202
1171,110,3306,83,2024-08-04,909
1172,265,3050,94,2025-10-07,130
1173,295,2410,32,2025-09-30,135
1174,352,937,30,2024-06-30,915
1175,238,2404,90,2024-05-04,461
1176,397,3866,68,2025-12-15,562
1177,119,1440,38,2025-03-04,167
1178,83,4602,33,2024-02-21,377
1179,392,2163,10,2024-11-16,664
1180,379,4403,14,2025-11-17,273
1181,143,3580,97,2025-08-20,271
1182,15,2952,18,2025-01-10,612
1183,485,4044,78,2024-01-28,743
1184,165,3853,86,2025-08-03,520
1185,230,2750,44,2025-06-20,735
1186,382,2244,95,2024-03-02,258
1187,433,1562,54,2024-12-09,495
1188,84,1119,67,2025-09-30,276
1189,244,1636,94,2025-07-26,193
1190,30,3974,69,2025-05-30,544
1191,1,3168,60,2025-09-27,967
1192,38,4605,14,2025-08-29,803
1193,120,3829,5,2024-02-07,563
1194,398,726,61,2025-01-31,254
1195,398,4417,91,2025-05-26,930
1196,220,1171,29,2025-02-01,959
1197,461,3843,71,2024-08-20,838
1198,125,2889,59,2025-12-26,745
1199,431,3140,4,2025-05-05,141
1200,205,318,27,2024-02-21,403
1201,100,618,39,2025-01-02,728
1202,312,2265,64,2025-01-14,851
1203,60,1079,83,2025-08-19,852
1204,352,3052,72,2025-09-22,410
1205,303,4591,79,2025-07-06,496
1206,396,2946,32,2024-10-28,681
1207,203,2919,24,2025-08-24,842
1208,260,2433,58,2024-11-14,960
1209,258,4289,89,2024-09-15,330
1210,145,4979,12,2025-05-16,404
1211,308,507,66,2024-07-06,553
1212,325,324,73,2024-11-27,701
1213,85,1915,52,2024-01-24,710
1214,116,957,83,2025-12-01,122
1215,390,46,96,2025-04-08,679
1216,26,3143,83,2025-11-07,191
1217,147,1555,57,2024-08-11,833
1218,443,2168,5,2025-09-23,135
1219,449,1490,36,2025-03-19,238
1220,165,3690,47,2025-05-17,61
1221,7,1087,64,2025-08-11,221
1222,328,1388,86,2024-05-24,214
1223,439,3699,77,2024-11-18,57
1224,102,3330,73,2024-04-25,583
1225,389,1977,21,2024-01-25,224
1226,73,1847,100,2025-04-12,303
1227,344,1832,7,2024-09-08,732
1228,464,4922,88,2025-10-03,783
1229,169,2317,14,2024-02-17,808
1230,322,429,95,2025-12-16,704
1231,41,1607,63,2025-09-06,327
1232,492,447,19,2025-02-27,776
1233,387,3577,88,2024-12-24,626
1234,366,4643,80,2024-05-18,199
1235,26,2631,12,2024-05-26,678
1236,274,2701,16,2024-12-03,107
1237,480,4288,50,2025-11-06,511
1238,74,1045,11,2024-01-10,295
1239,461,2791,69,2025-02-15,741
1240,17,2517,27,2025-11-12,591
1241,168,4204,95,2024-10-03,670
1242,58,3054,42,2024-07-01,77
1243,138,3853,17,2025-05-29,237
1244,452,1277,38,2024-06-30,545
1245,85,1662,91,2025-09-25,664
1246,147,991,39,2025-01-19,593
1247,217,1557,95,2024-02-26,575
1248,447,4869,45,2024-09-27,993
1249,416,227,74,2025-07-27,376
1250,385,4201,90,2024-08-11,738
1251,300,1726,8,2024-08-20,614
1252,73,2802,19,2025-12-16,621
1253,12,3280,47,2025-02-02,711
1254,311,1208,10,2025-06-07,861
1255,48,2983,19,2025-08-19,867
1256,16,2211,29,2025-11-21,165
1257,87,4842,20,2024-03-27,904
1258,2,897,62,2025-04-09,186
1259,169,4198,96,2025-05-24,392
1260,299,844,69,2025-12-19,664
1261,232,4328,50,2024-08-12,329
1262,52,2166,34,2024-11-17,446
1263,30,1931,55,2025-11-10,900
1264,181,2378,4,2024-09-28,657
1265,163,752,34,2024-05-10,717
1266,478,885,40,2024-04-17,157
1267,87,946,40,2024-02-06,488
1268,15,685,84,2024-02-03,303
1269,384,4072,40,2025-11-11,488
1270,311,4097,89,2024-05-26,912
1271,105,2111,73,2025-12-06,743
1272,430,2002,8,2024-04-07,818
1273,409,4991,12,2025-05-14,177
1274,377,4076,97,2025-05-18,501
1275,63,1715,53,2025-07-30,211
1276,494,2957,13,2024-04-30,524
1277,499,2578,22,2024-08-15,328
1278,370,2226,64,2024-05-24,114
1279,234,3038,42,2025-06-19,413
1280,324,916,11,2025-06-11,624
1281,408,3560,52,2024-05-11,667
1282,408,3586,24,2025-01-23,972
1283,444,3290,48,2025-08-31,101
1284,429,1223,27,2025-05-14,409
1285,410,3371,17,2025-09-13,768
1286,219,3992,74,2025-05-16,330
1287,174,3337,81,2025-04-13,876
1288,368,1990,7,2025-11-14,484
1289,277,1310,68,2025-01-28,652
1290,476,4656,41,2024-09-10,71
1291,416,781,44,2025-02-05,87
1292,32,3705,64,2024-07-03,445
1293,328,525,97,2025-12-02,383
1294,75,3435,28,2024-11-08,404
1295,329,4825,39,2024-04-01,932
1296,254,996,59,2025-01-23,256
1297,162,927,1,2025-03-09,898
1298,68,1162,64,2024-06-20,660
1299,174,3513,15,2025-01-18,120
1300,408,3382,32,2024-10-15,427
1301,113,3024,43,2024-06-11,74
1302,118,4321,25,2024-05-14,894
1303,160,1173,70,2025-06-04,836
1304,449,531,5,2024-11-14,159
1305,475,493,75,2024-08-12,144
1306,95,3533,17,2024-12-20,870
1307,277,434,85,2025-05-19,441
1308,486,2871,13,2024-01-22,563
1309,383,491,23,2024-09-12,79
1310,333,1143,72,2024-12-30,918
1311,329,1784,15,2024-03-29,387
1312,405,2878,62,2025-04-29,393
1313,192,477,39,2025-12-21,652
1314,206,228,71,2024-10-20,909
1315,118,3581,46,2025-06-25,115
1316,354,3767,98,2025-08-27,897
1317,193,647,56,2024-03-15,995
1318,224,1869,97,2025-12-04,810
1319,223,3172,33,2024-12-29,193
1320,474,163,63,2024-11-30,538
1321,72,3361,22,2025-01-06,197
1322,374,96,87,2025-09-01,506
1323,270,1587,76,2025-10-04,117
1324,156,4109,89,2025-08-20,465
1325,235,571,59,2024-04-07,530
1326,2,1353,59,2025-04-28,512
1327,116,673,5,2024-03-17,980
1328,355,3624,23,2024-02-12,141
1329,458,2705,71,2024-01-17,648
1330,360,1296,49,2024-06-14,812
1331,109,3027,83,2025-11-22,316
1332,396,1644,98,2025-09-19,433
1333,18,506,45,2024-07-10,955
1334,39,470,43,2024-12-24,721
1335,184,1790,70,2025-06-06,892
1336,304,494,91,2024-02-06,210
1337,308,115,54,2024-03-15,204
1338,245,1889,57,2025-01-07,887
1339,137,1290,4,2025-11-11,652
1340,449,1265,22,2024-02-22,949
1341,85,4383,25,2024-10-05,143
1342,91,416,28,2025-10-29,733
1343,120,4607,39,2025-03-27,995
1344,116,4598,11,2024-07-29,228
1345,167,1104,18,2025-10-23,271
1346,153,4766,39,2025-11-11,291
1347,205,3963,79,2025-06-13,308
1348,269,3245,97,2024-09-14,438
1349,185,535,47,2024-07-11,143
1350,432,2313,57,2024-07-31,166
1351,342,1411,23,2025-08-23,725
1352,372,1192,59,2025-03-09,481
1353,490,2266,74,2025-09-05,596
1354,196,1848,3,2025-03-06,490
1355,47,2691,90,2025-05-14,855
1356,408,4527,80,2024-09-11,396
1357,427,3734,95,2025-07-03,529
1358,277,3877,2,2025-11-22,473
1359,304,4103,20,2025-12-21,648
1360,435,3609,66,2024-10-04,224
1361,267,1330,57,2025-12-27,90
1362,387,2554,65,2025-06-30,901
1363,150,571,75,2024-07-15,422
1364,21,4201,46,2024-06-16,692
1365,64,4383,64,2024-11-15,140
1366,191,3753,68,2025-08-31,174
1367,2,1359,61,2025-10-23,327
1368,217,2477,91,2025-02-17,888
1369,466,4795,99,2024-08-08,734
1370,29,2995,48,2024-05-29,161
1371,189,1930,12,2024-01-31,634
1372,165,4706,82,2025-04-21,198
1373,240,1305,68,2024-08-31,338
1374,355,1312,41,2025-08-05,643
1375,481,3203,17,2024-07-31,952
1376,198,3893,23,2024-02-19,59
1377,248,4857,44,2024-04-03,302
1378,226,3809,57,2024-10-03,939
1379,229,4045,63,2025-08-20,352
1380,78,3826,23,2024-10-01,81
1381,15,4043,56,2025-10-30,802
1382,99,3297,36,2025-08-01,788
1383,149,2461,47,2024-04-24,534
1384,174,4324,85,2024-03-02,94
1385,497,3265,78,2025-10-26,936
1386,424,4790,74,2025-05-17,164
1387,284,4799,65,2025-12-15,352
1388,303,1781,28,2024-09-11,335
1389,190,3579,59,2024-08-02,207
1390,329,4908,44,2025-12-23,104
1391,462,83,10,2024-08-05,521
1392,152,1888,34,2024-11-07,160
1393,495,1707,56,2024-10-24,194
1394,228,4400,100,2025-03-30,157
1395,402,1903,30,2024-11-01,806
1396,372,1240,91,2024-03-02,978
1397,323,2048,72,2024-11-11,981
1398,273,1615,99,2025-05-18,64
1399,186,3574,19,2024-03-14,902
1400,381,3785,32,2024-06-06,700
1401,280,1798,17,2024-12-05,746
1402,134,2701,90,2025-06-01,845
1403,495,2677,1,2025-06-07,54
1404,469,438,30,2025-11-27,333
1405,237,1358,69,2025-04-21,699
1406,152,3095,20,2024-01-20,885
1407,59,2157,51,2024-08-17,204
1408,394,1584,16,2025-05-28,933
1409,329,3403,11,2025-09-10,582
1410,222,4745,37,2024-07-31,712
1411,303,420,57,2025-02-26,71
1412,287,1310,23,2024-03-16,757
1413,338,4181,30,2025-05-22,272
1414,261,3258,17,2025-07-19,233
1415,303,4852,6,2024-04-10,438
1416,149,790,12,2024-06-04,926
1417,285,2651,38,2024-01-30,928
1418,350,231,17,2024-03-29,172
1419,351,3684,44,2024-04-02,724
1420,497,1107,37,2024-10-12,586
1421,490,3810,15,2024-04-24,730
1422,42,72,96,2024-06-12,120
1423,4,4081,66,2025-11-09,387
1424,136,68,97,2024-10-17,270
1425,287,2143,35,2024-09-28,620
1426,228,2226,47,2025-09-27,952
1427,379,528,57,2024-12-13,296
1428,71,589,84,2025-10-13,376
1429,129,1136,31,2025-11-21,712
1430,322,1858,42,2024-04-17,869
1431,363,4629,53,2024-06-15,472
1432,304,4585,7,2024-03-02,868
1433,173,4462,74,2024-10-19,531
1434,302,4531,43,2024-01-26,64
1435,343,2419,80,2024-05-02,463
1436,256,1250,66,2025-10-01,708
1437,226,4523,58,2025-05-28,644
1438,17,4689,64,2025-07-07,815
1439,92,966,45,2024-07-08,611
1440,276,1866,76,2025-08-14,530
1441,234,4519,16,2025-10-21,943
1442,258,61,96,2024-05-19,781
1443,484,3101,39,2024-09-10,550
1444,259,4128,11,2025-07-24,769
1445,420,3443,8,2025-07-28,262
1446,395,1393,73,2024-04-04,637
1447,331,2312,97,2024-11-03,896
1448,10,4577,88,2025-01-03,489
1449,268,2402,90,2024-09-05,666
1450,491,3585,85,2025-02-19,767
1451,362,2255,23,2025-03-18,422
1452,101,2892,12,2025-05-16,62
1453,47,2731,77,2024-04-19,946
1454,360,4312,32,2025-05-06,487
1455,263,1130,8,2025-10-09,494
1456,176,2880,40,2024-07-14,247
1457,391,151,74,2024-05-24,112
1458,278,3164,68,2025-04-21,993
1459,452,1847,60,2025-11-01,300
1460,400,2663,90,2025-12-30,781
1461,61,1741,6,2025-06-28,789
1462,476,4472,60,2025-02-20,517
1463,241,2040,77,2025-10-17,380
1464,416,815,58,2025-10-24,461
1465,353,1399,26,2024-05-18,196
