product_id,product_name,category,brand,price,stock_quantity
464,Five Agent,Furniture,"Jennings, Stephenson and Heath",952.95,940
465,So Wide,Sports,Gill-Moore,592.2,178
466,Energy Example,Groceries,Smith-Holland,568.32,233
467,Loss Environmental,Sports,"Hayes, Robinson and Long",1719.47,821
468,Consumer Grow,Furniture,Hunter Inc,316.88,316
469,Enough General,Groceries,"Cook, Pena and Castro",1830.16,258
470,Stay Moment,Groceries,Zimmerman PLC,263.46,388
471,School Off,Sports,Francis-Johnson,770.12,291
472,Read Little,Home & Kitchen,"Vargas, Molina and Simmons",1118.87,577
473,Arrive Student,Toys,Caldwell-Raymond,950.1,477
474,Laugh Others,Groceries,Lane-Herring,1991.44,337
475,Increase Character,Automotive,"Sanchez, Young and Schmitt",1039.46,321
476,Bed Likely,Toys,Barnett-Hanson,675.4,191
477,Serve Time,Sports,Rios-Moran,973.53,336
478,Idea Action,Furniture,Solomon LLC,1901.93,151
479,Other Evidence,Sports,Bailey-Michael,684.62,954
480,Compare Add,Toys,"Davis, Garrison and Simpson",521.72,967
481,Race Usually,Toys,"Martinez, Reilly and Sherman",1980.23,484
482,Trial Media,Electronics,Lyons and Sons,753.83,167
483,Arm Develop,Electronics,Vasquez Ltd,153.89,503
484,Close Mission,Home & Kitchen,Salinas-Mcbride,1825.07,265
485,Citizen Admit,Beauty,Mckee-Kelley,344.38,617
486,Magazine Tonight,Electronics,"Castillo, Wilson and Meyer",1972.91,324
487,Party Agree,Sports,Jenkins PLC,913.14,643
488,Already Arm,Books,Hensley-Martin,463.94,337
489,Material Through,Electronics,Robles LLC,354.72,831
490,Put System,Home & Kitchen,Graham-Andrews,1025.16,264
491,Newspaper Company,Clothing,"Johnson, Martinez and Franklin",369.42,258
492,Return All,Beauty,Reyes Group,1538.54,361
493,Million Subject,Sports,"Solis, Torres and Goodwin",551.06,565
494,Together Reason,Books,Peterson and Sons,1886.48,793
495,Like Read,Toys,Hall-Diaz,376.86,716
496,Local Blood,Toys,Valenzuela-Lynch,198.6,727
497,Water Leader,Beauty,Owens-Hernandez,1119.78,624
498,Avoid Treatment,Automotive,"Edwards, Booth and Crawford",1830.27,241
499,Big Decide,Beauty,Valdez-Adkins,1308.77,667
500,Worry Nor,Furniture,"Wood, Lopez and Good",1830.94,566
501,Science Manager,Books,Powell Inc,1697.85,332
502,Trial Quite,Electronics,"Parsons, Acevedo and Johns",898.28,434
503,Paper Lot,Furniture,Tucker-Pittman,1401.19,550
504,Address Simply,Electronics,Hickman-Taylor,357.34,590
505,You Simple,Furniture,Nielsen-Thompson,82.48,489
506,Organization Because,Beauty,Williams Group,1298.6,421
507,Be Then,Home & Kitchen,"Benton, Salinas and Williams",471.16,222
508,Level Serve,Sports,Flores PLC,1975.86,765
509,Discover Analysis,Books,"Matthews, Wagner and Green",180.1,478
510,Build Capital,Groceries,Gross Group,1270.99,765
511,Officer Small,Automotive,Davis-White,1439.73,983
512,Physical Guess,Electronics,Schmidt-Callahan,1397.46,931
513,Least State,Furniture,Burke PLC,73.23,488
514,Be Forget,Electronics,Cameron-Davenport,55.09,564
515,Brother Get,Home & Kitchen,Mathis-Skinner,269.66,466
516,Whole Agreement,Home & Kitchen,"Smith, Miller and Smith",601.59,519
517,Road Week,Furniture,Juarez and Sons,747.47,988
518,Authority Try,Clothing,"Briggs, Mcfarland and Jones",336.02,256
519,Compare Relationship,Home & Kitchen,Rivera and Sons,17.01,863
520,Good Lead,Toys,Cole-Strickland,325.54,888
521,Board End,Home & Kitchen,Castaneda Group,818.42,155
522,Much Occur,Groceries,Lopez-Mcfarland,1565.87,472
523,Second Themselves,Beauty,Moody-Boyle,50.3,337
524,Imagine Determine,Electronics,Paul and Sons,1401.55,696
525,Again Director,Beauty,Kelly LLC,968.04,970
526,Consumer Sometimes,Sports,Deleon-Day,1727.83,331
527,Raise Republican,Toys,"Rodriguez, Hogan and Crane",1699.07,841
528,Agency Someone,Toys,Bright-Newman,727.35,878
529,The City,Home & Kitchen,"Brown, Evans and Martin",1890.72,870
530,Eight Positive,Beauty,"White, Smith and Gordon",1696.87,748
531,North Through,Toys,Brown-Smith,619.45,652
532,American Read,Books,Washington-Bailey,1813.94,834
533,Professor Single,Toys,Rivera-Thomas,1951.99,509
534,Rise Station,Furniture,Orozco-Lopez,1463.02,487
535,For Down,Toys,Phillips-Norris,1811.13,564
536,Activity Ten,Electronics,Payne LLC,1884.44,957
537,Every Why,Groceries,Johnson Ltd,1269.83,643
538,Improve Field,Toys,Jones Ltd,1060.73,652
539,Watch Identify,Groceries,Bennett PLC,1752.48,578
540,Recently Compare,Beauty,George-Frost,1925.81,244
541,Mouth Administration,Automotive,Johnson-Avila,955.65,291
542,Through Put,Automotive,"Park, Brown and Acosta",809.33,463
543,Value Unit,Clothing,"Massey, Barnes and Smith",790.74,382
544,List Up,Electronics,"Richards, Cook and Flores",90.11,144
545,Think Military,Furniture,"Murphy, Carey and George",816.36,136
546,Mr All,Furniture,"Green, Hess and Snow",620.71,580
547,Manager Property,Furniture,Flores-Brooks,1889.82,319
548,Note Organization,Automotive,Collins Ltd,1513.9,623
549,A Across,Electronics,"Santiago, Moore and Williamson",1183.26,915
550,Your Once,Sports,"Adams, Petersen and Gardner",607.32,122
551,Various Religious,Books,Greene-Bryan,857.75,746
552,Within Sea,Toys,"Matthews, Mays and Thomas",288.24,575
553,If Someone,Beauty,Kelly-Dougherty,1541.63,58
554,High Explain,Beauty,"Clay, Hernandez and Adams",229.49,777
555,Sea Wrong,Home & Kitchen,Hicks LLC,1764.02,707
556,Moment Change,Beauty,Bush Inc,1408.51,707
557,However Treat,Clothing,Powers-Bennett,1585.55,295
558,Figure Throw,Furniture,"Smith, Chung and Lee",1470.67,481
559,Summer Yard,Toys,"Orr, Shah and Lloyd",1346.47,313
560,Course Recognize,Books,Ward-Russo,1708.25,385
561,Consider What,Books,Brown-Edwards,1879.05,332
562,Country Popular,Groceries,"Knox, Weber and Roberts",835.51,115
563,Indicate Spring,Furniture,Hart and Sons,1849.24,363
564,Herself President,Clothing,Benson-Walter,1883.93,241
565,Wide Put,Sports,"Charles, Stephens and Salinas",959.44,763
566,He Believe,Automotive,Morales Ltd,1589.56,301
567,Certainly Meeting,Books,Johnson-Pena,1866.92,532
568,Air Foreign,Automotive,Warren Group,897.67,616
569,Board Smile,Books,"Blankenship, Herrera and Sweeney",43.44,252
570,Pull Say,Sports,"Harris, Collier and Roman",1271.26,514
571,Go Through,Automotive,Roberts-Richardson,515.24,244
572,Exist Use,Electronics,Wells-Rangel,34.24,791
573,Meeting Modern,Automotive,"Townsend, Douglas and Fowler",1667.17,208
574,Accept Court,Clothing,Koch PLC,1390.02,110
575,Strategy Decade,Toys,Klein-Lewis,74.55,519
576,Same Cold,Clothing,"Strickland, Fuentes and Roberts",686.89,167
577,Particular Risk,Furniture,Bradshaw Inc,946.14,92
578,Political Continue,Home & Kitchen,Davis-Robinson,1570.13,357
579,Provide College,Books,Hall and Sons,1592.32,253
580,Southern My,Sports,Taylor Group,395.18,773
581,Become Product,Home & Kitchen,Johnson-Hart,1982.54,650
582,Part That,Electronics,Moon-Wells,468.36,158
583,Hot Enjoy,Toys,Miller Ltd,583.56,280
584,Easy Discussion,Books,Gardner Group,938.86,323
585,Alone Easy,Furniture,"Wagner, Faulkner and Macdonald",1444.18,651
586,Message Knowledge,Electronics,Smith Group,1002.25,396
587,Do White,Automotive,"Giles, Shepherd and Carroll",1386.49,781
588,Pick Behavior,Electronics,Rice Group,1427.13,631
589,Difficult Throughout,Furniture,Moore and Sons,511.93,453
590,Control Unit,Clothing,Rosario and Sons,1543.43,255
591,Science Hit,Books,Johnson LLC,1134.38,551
592,Cell Mention,Beauty,"Booth, Olson and Baker",708.11,128
593,Small Here,Automotive,Hendricks-Green,961.26,716
594,Thus Really,Furniture,Ashley-Berry,630.05,905
595,Local Better,Toys,"Kaufman, Bennett and Cox",337.11,995
596,Sea Yard,Electronics,Brooks Group,864.27,515
597,Western It,Automotive,Clements-Long,323.58,745
598,Style Speech,Home & Kitchen,Gibson-Smith,716.94,835
599,Leg Baby,Electronics,James-Aguirre,1681.01,124
600,War Page,Furniture,Mcgee Ltd,1913.39,580
601,Truth Ability,Sports,Johnson-Robles,1828.33,632
602,Reason Million,Electronics,Branch-Hancock,1276.16,153
603,When Mention,Groceries,"Calderon, Russell and Hurst",1582.61,117
604,Conference Take,Clothing,"Faulkner, Krueger and Graham",187.84,498
605,Defense From,Home & Kitchen,"Carter, Washington and Anderson",1017.38,57
606,Score Support,Furniture,Robertson Group,66.64,729
607,Human Song,Toys,Williams-Fuller,1377.99,580
608,Later Plant,Electronics,"Church, Jones and Duncan",1302.92,850
609,Get Fly,Clothing,Vang Group,241.02,118
610,Including Over,Home & Kitchen,"Williams, White and Hill",1790.69,101
611,Small Strong,Groceries,"Khan, Mccoy and Medina",1748.2,271
612,Particular Have,Electronics,"Morrison, Walter and Conley",1950.47,288
613,Church Best,Sports,"Ramos, Rose and Galloway",1110.62,542
614,Beautiful Stop,Toys,"Shaw, Ward and Kelley",898.6,711
615,Seem Could,Automotive,Payne-Johnson,807.95,445
616,Experience Other,Groceries,"Edwards, Parker and Fuller",1195.6,632
617,Him Respond,Books,"Larson, Hunter and Martin",305.4,723
618,Stand Society,Furniture,"Spencer, Jones and Lewis",1673.9,730
619,Fish Reality,Electronics,Love Ltd,1442.77,889
620,Computer Tend,Electronics,Dunn and Sons,1839.94,272
621,Entire Perhaps,Books,Jenkins PLC,1533.32,226
622,Particularly Republican,Groceries,Padilla Ltd,397.62,674
623,Behavior Young,Groceries,Hodges and Sons,442.28,904
624,Hand Increase,Home & Kitchen,Monroe-Garrett,585.57,966
625,Star While,Home & Kitchen,Fox Group,638.59,520
626,Safe Affect,Toys,Graham-Nunez,919.9,395
627,Perhaps Traditional,Sports,Le Ltd,695.11,468
628,College May,Toys,"Bailey, Pollard and Wood",1384.4,708
629,Follow Involve,Electronics,Mcfarland-Rodriguez,1834.25,363
630,Either Various,Home & Kitchen,"Parks, Garrett and Wiggins",388.24,166
631,Have Place,Toys,Williams-Dixon,422.83,769
632,Follow Ago,Toys,"Gonzalez, Lee and Ayers",1595.65,644
633,Responsibility Source,Clothing,"Diaz, Clayton and Weaver",1613.73,497
634,Nice Home,Books,Chan-Rosales,180.91,273
635,Popular Nearly,Beauty,"Harrison, Jordan and Miranda",1864.79,476
636,Dinner None,Home & Kitchen,Lynn-Edwards,835.39,175
637,Middle Field,Home & Kitchen,"Martinez, Baker and Santos",1257.21,774
638,Attack Book,Furniture,Wood Group,642.05,912
639,Politics Lose,Sports,Davis-Rodriguez,1162.46,358
640,Cause Human,Clothing,"Fuller, Murphy and Tucker",995.05,283
641,City Week,Electronics,Lozano PLC,1832.94,545
642,Charge Measure,Toys,Miller-Harris,1088.25,284
643,Member Kid,Toys,Brown Ltd,1459.43,291
644,Professor But,Furniture,Green Ltd,440.76,921
645,Good Window,Books,"Rhodes, Wilson and Copeland",1978.63,927
646,Fire Book,Beauty,Nguyen and Sons,1276.67,719
647,Least Suggest,Home & Kitchen,Peterson-Lopez,1561.48,100
648,Modern Among,Books,Rivera-Munoz,1700.87,60
649,Memory Understand,Electronics,Pruitt Ltd,1209.3,717
650,Rather Case,Automotive,Pitts-Young,1733.51,849
651,Forward Be,Sports,Leblanc Ltd,1450.18,389
652,Dream Theory,Beauty,Larson Inc,513.03,393
653,Drug End,Sports,Williamson-Rivera,649.12,473
654,Tonight Focus,Automotive,Patrick-Thomas,1241.67,796
655,Seat Sense,Furniture,Daniels-Jones,1738.97,763
656,Very On,Clothing,Silva-Warren,1067.34,138
657,Chance Tax,Toys,"Grimes, Vaughan and Sosa",893.42,621
658,Free Issue,Sports,"Johnson, Norman and Smith",522.84,951
659,Would Piece,Automotive,Ortiz PLC,265.9,360
660,Race Through,Home & Kitchen,Lopez PLC,895.34,690
661,Nothing Bad,Automotive,Owen PLC,1196.27,586
662,Around Card,Clothing,Hendrix LLC,1934.51,534
663,In Big,Automotive,"Contreras, Powers and Lee",1690.34,321
664,Owner Yet,Toys,"Ayers, Whitney and Rice",1451.78,428
665,Audience Energy,Electronics,"Swanson, Byrd and Erickson",1387.02,451
666,Democratic Hold,Books,Edwards-Ray,1268.54,451
667,Degree Let,Beauty,"Lopez, Smith and Roberts",996.15,830
668,Positive Floor,Automotive,Hicks Inc,719.59,686
669,Expect Player,Toys,"Murphy, Aguirre and Lopez",1008.92,791
670,It Beyond,Sports,"Jones, Davis and Davis",1716.23,564
671,Bring Hair,Groceries,Carey-Church,109.76,670
672,Song Model,Sports,Nunez-Chen,754.97,946
673,Maintain Friend,Home & Kitchen,Burton-Romero,105.38,726
674,Drug Coach,Furniture,Smith Ltd,888.79,610
675,Turn Serve,Clothing,Smith-Schmidt,1491.18,989
676,Make Once,Clothing,Hicks and Sons,1836.72,207
677,Because Mouth,Beauty,Walker-Harrison,788.31,127
678,Same Pass,Electronics,Porter-Morris,1242.06,791
679,Truth Speak,Electronics,Williams-Graves,139.26,849
680,House Full,Beauty,Watson PLC,1796.8,190
681,Eat Quality,Books,Stewart-Torres,1140.08,401
682,Significant Key,Groceries,"Camacho, Tanner and Griffin",1066.24,926
683,Artist Can,Home & Kitchen,"Young, Gordon and Burton",1730.51,54
684,From Tax,Clothing,Stephens-Norman,1457.46,597
685,Treatment Song,Toys,"Adams, Reeves and Aguirre",733.22,451
686,Yourself Appear,Groceries,"Reynolds, Perkins and Larson",307.71,303
687,North While,Books,Murillo Group,1867.25,262
688,Camera Training,Furniture,"Flores, Ferguson and Wise",1523.09,670
689,Street Teach,Automotive,Harmon and Sons,135.72,626
690,Clearly According,Electronics,"Murphy, Mercer and Howard",64.39,919
691,Human Term,Books,"Anderson, Galloway and Mendez",647.54,193
692,Reason Difference,Sports,"Thomas, Baker and Hanson",1722.39,378
693,Enter Next,Home & Kitchen,"Parker, Quinn and Hammond",1182.13,605
694,Oil Network,Beauty,"Garcia, Moore and Flores",1580.03,242
695,Answer Simply,Electronics,Garcia PLC,642.57,430
696,Teach Beat,Clothing,Mann and Sons,1211.97,925
697,Live Behavior,Furniture,Wright Ltd,843.0,556
698,Marriage Mouth,Toys,"Miller, Leonard and Garcia",199.8,473
699,Yard Heavy,Toys,House-Stevens,681.13,136
700,New Sister,Clothing,"Williams, Burke and Pratt",1333.18,175
701,Act Form,Automotive,"Gray, Warner and Scott",38.89,760
702,East Wonder,Electronics,"Franco, Carter and Wagner",1340.69,405
703,Get Culture,Toys,"Rivera, Davis and Hutchinson",60.98,590
704,Yes Quality,Books,Nelson-Robinson,1990.78,180
705,Agency However,Groceries,"Robinson, Cardenas and Bruce",1369.4,643
706,Information Rather,Sports,"Gomez, Blair and Bullock",1595.17,451
707,Fight Agency,Automotive,Wilson-Rowland,747.86,279
708,Themselves Could,Sports,"Dean, Parker and Roberts",1157.4,77
709,Word Certainly,Clothing,"Gibson, Johnson and Wheeler",1605.66,741
710,Age Per,Sports,Love-Woodard,1277.43,198
711,Next Change,Toys,Cook Inc,86.54,251
712,Best Help,Books,Hughes Ltd,1708.06,448
713,Smile Have,Automotive,"Salas, Estes and Mccoy",568.54,316
714,Black Key,Beauty,Walker-James,664.12,244
715,Store Can,Beauty,Atkins Ltd,542.67,363
716,Make Picture,Groceries,"Parsons, Simmons and Stewart",1912.2,848
717,Stop His,Home & Kitchen,"Miranda, Ruiz and Ruiz",691.25,303
718,Want Scene,Furniture,Fletcher Group,1752.52,686
719,Impact It,Toys,Sanchez Group,478.09,613
720,Message Bring,Home & Kitchen,Lewis-Allen,69.99,833
721,Great Spring,Groceries,"Rhodes, Chapman and Bauer",286.81,638
722,Break Market,Groceries,Roberts and Sons,1545.07,159
723,Lot Significant,Books,Martin-Moore,1554.0,319
724,Face Worker,Furniture,"Webb, Manning and Neal",1691.78,798
725,Truth Black,Beauty,"Garcia, Gilbert and Cruz",1607.4,922
726,Network Concern,Toys,"Stafford, Clark and Morales",140.25,773
727,Day Better,Automotive,Flores-Henderson,188.91,309
728,Establish Bad,Beauty,"Nguyen, Flores and Phillips",597.35,989
729,Right Practice,Home & Kitchen,"Perez, Kim and Suarez",916.51,414
730,Believe Artist,Furniture,Sanchez-Moss,1308.96,92
731,Face City,Electronics,Nelson-Calderon,1247.02,778
732,Few Role,Groceries,Woods-Soto,1855.68,487
733,Most Leg,Toys,Casey Group,1470.11,203
734,Customer She,Clothing,Sullivan-Patton,164.15,436
735,Late Perform,Groceries,Gonzalez-Flynn,486.23,896
736,Defense Soldier,Home & Kitchen,Ruiz-Johnson,975.67,501
737,Tax Democrat,Clothing,Guerrero Group,1953.4,412
738,Fear Anyone,Toys,"Cross, Brown and Fisher",771.36,308
739,Memory Study,Furniture,"West, Fernandez and Weaver",371.23,812
740,Long Old,Groceries,Bolton and Sons,1944.59,64
741,Town Especially,Books,Johnson Inc,1826.12,998
742,Establish Strategy,Sports,"Jones, Collins and Rogers",175.92,588
743,Manage Cover,Electronics,Johnson and Sons,957.06,286
744,Most Throughout,Groceries,"Schmidt, Ferguson and Smith",608.6,803
745,Ball Campaign,Clothing,"Williams, Harrison and Roberts",493.63,647
746,Research Middle,Groceries,Palmer PLC,898.39,877
747,Anything Million,Toys,Nunez and Sons,475.84,771
748,South Information,Furniture,Mcfarland Ltd,1029.14,417
749,Matter Help,Groceries,Davis and Sons,274.79,847
750,Personal Like,Automotive,Nichols-Collins,1472.02,224
751,Business Vote,Toys,"Richardson, Johnson and Kaiser",661.9,134
752,Economy Like,Books,"Petersen, Yu and Oliver",158.04,133
753,Son Method,Furniture,"Ward, Wright and Douglas",1123.28,453
754,Thing Staff,Beauty,Fox and Sons,425.5,366
755,Maintain Hour,Books,Bond and Sons,1456.7,828
756,Energy Drive,Groceries,Mcdowell Group,1632.45,386
757,Month Memory,Books,West and Sons,801.55,474
758,Paper Behavior,Automotive,Valdez-Scott,1822.68,764
759,Defense Office,Home & Kitchen,Ortega-Wallace,1622.09,333
760,Throw Recently,Beauty,"Williams, Johnson and Shea",458.61,773
761,Happy Page,Clothing,"Beck, Porter and Gilbert",605.74,77
762,Small Happy,Electronics,"Ray, Garcia and Bennett",1190.24,934
763,Hospital Main,Electronics,"Garcia, Howe and Barnes",1913.09,591
764,Individual Anything,Books,Baker-Jensen,1983.07,695
765,Discuss Factor,Toys,Ramirez Ltd,1896.8,64
766,We Themselves,Beauty,Burch and Sons,859.53,576
767,Start Line,Electronics,"Moreno, Porter and Bowman",921.41,200
768,Republican Coach,Toys,"Clark, Johnson and Palmer",1772.48,491
769,Your Treatment,Furniture,Nguyen-Harris,520.48,52
770,House Animal,Beauty,"Woodward, Johnson and Robinson",637.83,128
771,Yard Policy,Clothing,Hernandez-Pearson,1409.61,718
772,Low Area,Groceries,"Smith, Roberts and Turner",1076.72,914
773,For Black,Automotive,Le-Frye,907.9,736
774,Me Put,Groceries,Mays-Boyd,736.64,332
775,Over If,Beauty,Davis-Copeland,549.22,657
776,Have Speech,Electronics,Hill-Wilson,511.58,464
777,Strategy Sell,Toys,Strickland-Carlson,443.41,158
778,Work Billion,Clothing,Wong Group,1290.36,285
779,Idea Catch,Books,"Smith, Jennings and Martin",1825.85,526
780,Book Hospital,Sports,"Perry, Gibson and Carter",273.22,599
781,Common All,Sports,Brown Inc,1392.57,984
782,Put Safe,Furniture,Smith-Sanders,1745.56,237
783,Eat Run,Books,"Nicholson, Olson and Andrews",1433.34,581
784,Make Computer,Beauty,Anderson-Winters,940.02,383
785,Third Experience,Groceries,Lee-Chaney,1987.76,750
786,His Fine,Groceries,Miller-Young,967.78,292
787,Outside Road,Sports,Murphy-Brown,1315.98,822
788,Write Book,Books,"Kelley, Cooper and Morris",1334.7,197
789,Bar Democratic,Books,"Jensen, Chen and Howard",494.47,406
790,Full Senior,Books,Leon-Hale,911.17,795
791,Region Sell,Electronics,Smith-Smith,1476.56,575
792,Stand Grow,Home & Kitchen,Clark PLC,349.7,601
793,Claim Lot,Furniture,"Sanchez, Clarke and Lopez",306.08,191
794,Participant Environment,Electronics,Campos-Miller,146.53,767
795,State Over,Groceries,Freeman Group,1782.03,467
796,Red Tree,Furniture,Frederick-Rios,936.4,113
797,Rule Media,Sports,"Williams, Le and Steele",1160.29,441
798,Station Happy,Automotive,Rivera-Banks,1623.53,327
799,Reduce Green,Home & Kitchen,"Smith, Hayes and Bradford",757.64,760
800,Cup Hour,Furniture,"Rose, Wilson and Sharp",211.45,98
801,When Offer,Home & Kitchen,Day-Williams,237.66,563
802,Star Popular,Beauty,Watson-Herrera,775.64,896
803,Short Require,Clothing,"Richardson, Jackson and Figueroa",1115.68,918
804,Moment Keep,Beauty,Pitts-Moore,199.13,426
805,Exist List,Automotive,Colon-Franco,1995.36,633
806,Compare Consumer,Electronics,Roberts-Robinson,916.68,675
807,Table However,Electronics,"Garcia, Davis and Smith",471.82,653
808,Main Side,Groceries,Thompson-Mckenzie,661.06,365
809,Task Exist,Sports,"Mckay, Sutton and Jenkins",1779.16,122
