order_id,customer_id,store_id,employee_id,order_date,payment_method,order_status
565,988,81,590,2025-03-11,Credit Card,Returned
566,324,41,903,2025-04-25,Debit Card,Completed
567,485,59,205,2024-09-14,Cash,Pending
568,743,22,331,2025-02-20,Net Banking,Returned
569,718,42,849,2024-02-15,Cash,Pending
570,697,92,373,2024-11-20,UPI,Pending
571,794,8,477,2025-06-07,Cash,Cancelled
572,38,64,783,2024-12-20,UPI,Cancelled
573,422,93,63,2024-02-21,Cash,Cancelled
574,14,68,781,2025-04-08,Debit Card,Completed
575,729,33,264,2024-02-11,Cash,Pending
576,191,57,926,2025-06-24,Credit Card,Returned
577,293,99,221,2025-03-22,Credit Card,Returned
578,537,28,526,2025-10-20,Net Banking,Completed
579,254,71,208,2024-01-17,Credit Card,Pending
580,445,42,283,2024-12-05,Cash,Returned
581,50,59,564,2025-11-06,Credit Card,Completed
582,875,19,73,2025-04-26,Net Banking,Pending
583,705,25,575,2025-04-03,Debit Card,Completed
584,963,55,62,2024-07-07,Cash,Cancelled
585,781,83,891,2025-06-19,Cash,Pending
586,362,2,564,2025-10-10,UPI,Returned
587,154,34,191,2024-03-20,Debit Card,Cancelled
588,388,73,514,2025-03-21,Net Banking,Returned
589,73,1,688,2024-03-09,Cash,Cancelled
590,789,12,521,2025-08-15,Credit Card,Pending
591,872,11,466,2025-06-25,Net Banking,Returned
592,736,73,288,2024-07-04,UPI,Cancelled
593,885,94,210,2025-02-09,Cash,Returned
594,435,99,350,2024-08-16,Cash,Returned
595,655,82,984,2025-07-20,UPI,Pending
596,960,60,663,2025-09-17,Debit Card,Completed
597,133,40,340,2024-07-10,UPI,Pending
598,260,35,970,2025-08-02,Net Banking,Returned
599,60,77,607,2025-10-05,UPI,Cancelled
600,862,89,30,2024-07-06,Net Banking,Cancelled
601,207,98,143,2025-04-28,Cash,Completed
602,345,84,655,2025-11-24,Cash,Completed
603,908,56,162,2025-02-19,Credit Card,Cancelled
604,36,36,643,2025-04-15,Net Banking,Completed
605,468,89,173,2025-01-11,Net Banking,Pending
606,408,2,430,2024-11-02,Net Banking,Completed
607,932,69,643,2025-04-17,Debit Card,Completed
608,204,68,522,2025-06-25,Credit Card,Pending
609,767,21,626,2024-11-21,Cash,Returned
610,109,40,424,2024-12-28,Debit Card,Completed
611,380,93,70,2024-04-29,Credit Card,Returned
612,32,15,594,2024-04-30,Cash,Completed
613,77,18,137,2024-04-05,Debit Card,Returned
614,59,38,407,2024-09-19,Debit Card,Returned
615,228,74,862,2025-07-06,UPI,Cancelled
616,510,62,676,2025-07-17,Credit Card,Completed
617,313,11,615,2025-03-01,Debit Card,Pending
618,334,81,608,2024-03-24,Net Banking,Completed
619,449,70,732,2024-02-22,Debit Card,Returned
620,459,96,74,2025-04-26,UPI,Cancelled
621,75,96,867,2025-01-09,Debit Card,Returned
622,189,7,649,2024-12-25,UPI,Returned
623,831,26,141,2024-06-18,Debit Card,Returned
624,584,39,290,2025-12-06,Credit Card,Pending
625,941,49,314,2024-11-29,Credit Card,Completed
626,212,61,753,2025-11-21,Cash,Returned
627,381,92,356,2025-05-12,Net Banking,Pending
628,699,75,179,2025-05-03,UPI,Returned
629,695,5,108,2025-05-13,Cash,Returned
630,818,7,632,2025-08-07,Debit Card,Pending
631,628,69,836,2024-01-17,UPI,Returned
632,983,35,258,2024-06-21,Credit Card,Completed
633,749,80,162,2025-08-14,Net Banking,Cancelled
634,11,58,589,2024-02-28,Debit Card,Completed
635,784,2,669,2024-11-27,Credit Card,Pending
636,252,60,861,2024-09-26,UPI,Pending
637,49,4,987,2025-07-02,UPI,Pending
638,292,31,398,2024-02-08,Debit Card,Returned
639,245,79,770,2025-12-22,Credit Card,Cancelled
640,650,97,141,2025-06-14,Debit Card,Completed
641,627,63,457,2025-11-25,Net Banking,Returned
642,753,48,844,2024-09-19,Debit Card,Cancelled
643,347,67,173,2024-05-24,Credit Card,Returned
644,350,66,322,2025-10-27,UPI,Returned
645,229,26,563,2025-12-07,Net Banking,Cancelled
646,277,33,2,2025-03-22,Debit Card,Pending
647,186,72,205,2025-05-25,Cash,Completed
648,468,90,948,2025-04-18,Net Banking,Cancelled
649,241,32,930,2025-05-30,Cash,Completed
650,672,24,144,2024-11-26,Cash,Cancelled
651,51,48,47,2024-02-24,Cash,Returned
652,683,90,13,2024-07-04,UPI,Pending
653,969,16,800,2024-01-14,Net Banking,Cancelled
654,894,68,927,2024-08-14,Debit Card,Completed
655,328,95,264,2025-10-20,UPI,Returned
656,863,16,304,2025-05-19,Cash,Returned
657,263,35,341,2024-06-24,Net Banking,Completed
658,136,29,73,2025-01-25,Net Banking,Cancelled
659,255,87,73,2025-06-28,Debit Card,Cancelled
660,693,7,644,2024-02-19,Debit Card,Pending
661,289,31,964,2024-08-22,Net Banking,Pending
662,492,43,319,2025-08-30,UPI,Cancelled
663,439,64,727,2025-08-25,Credit Card,Pending
664,412,65,189,2025-04-07,Debit Card,Returned
665,941,16,248,2024-11-06,Credit Card,Completed
666,947,24,969,2025-11-15,UPI,Completed
667,814,71,193,2024-10-23,Credit Card,Returned
668,270,59,679,2024-02-18,Cash,Pending
669,328,71,755,2025-03-28,Cash,Cancelled
670,724,15,481,2024-06-16,Net Banking,Returned
671,108,74,365,2024-09-08,Net Banking,Returned
672,319,79,325,2025-03-23,UPI,Cancelled
673,124,12,673,2025-06-17,Cash,Returned
674,244,75,252,2024-01-26,UPI,Cancelled
675,433,49,564,2024-04-18,Cash,Pending
676,311,36,700,2025-08-10,UPI,Completed
677,454,97,961,2025-03-11,Credit Card,Returned
678,422,26,661,2025-04-21,UPI,Returned
679,576,76,521,2025-07-29,UPI,Returned
680,62,57,124,2024-08-10,UPI,Completed
681,119,33,213,2024-10-01,Credit Card,Completed
682,879,84,929,2024-01-04,Net Banking,Completed
683,166,20,368,2025-11-27,UPI,Returned
684,990,3,927,2025-10-26,Cash,Returned
685,861,1,322,2025-09-08,Credit Card,Returned
686,63,58,104,2025-04-26,Debit Card,Pending
687,747,12,538,2024-07-31,Cash,Cancelled
688,423,64,803,2025-01-25,Debit Card,Pending
689,570,67,46,2025-08-14,Net Banking,Cancelled
690,817,89,733,2025-08-23,Cash,Returned
691,658,5,606,2025-11-06,Cash,Completed
692,353,93,449,2025-08-10,UPI,Cancelled
693,700,2,264,2025-11-29,UPI,Returned
694,224,55,94,2025-09-21,Cash,Cancelled
695,448,37,172,2025-08-21,Credit Card,Returned
696,824,13,537,2024-02-16,Net Banking,Pending
697,789,81,263,2025-07-27,Debit Card,Pending
698,646,49,561,2024-06-06,Cash,Completed
699,647,32,431,2024-11-17,Debit Card,Cancelled
700,335,81,262,2024-09-18,UPI,Cancelled
701,780,20,221,2025-12-06,UPI,Cancelled
702,424,1,422,2024-07-13,Credit Card,Cancelled
703,895,94,392,2025-11-12,UPI,Pending
704,784,72,179,2025-02-12,Cash,Returned
705,538,35,63,2025-06-17,Cash,Pending
706,432,37,990,2025-05-13,Cash,Pending
707,23,27,95,2024-02-17,Net Banking,Cancelled
708,966,95,780,2025-11-19,Net Banking,Cancelled
709,101,57,978,2025-12-31,Net Banking,Cancelled
710,358,61,776,2024-01-07,Credit Card,Completed
711,849,63,18,2025-10-30,Debit Card,Cancelled
712,232,62,7,2024-02-29,Cash,Returned
713,892,55,507,2024-08-12,Debit Card,Pending
714,845,45,425,2025-11-13,Credit Card,Returned
715,41,6,30,2024-06-19,Credit Card,Cancelled
716,711,90,148,2025-04-13,UPI,Pending
717,740,87,15,2025-08-09,UPI,Completed
718,917,76,200,2024-04-03,Cash,Completed
719,517,59,651,2024-06-08,Cash,Pending
720,809,59,790,2024-06-04,Net Banking,Returned
721,116,24,438,2024-03-05,UPI,Pending
722,370,66,109,2025-05-30,Cash,Returned
723,354,81,241,2024-02-23,Debit Card,Pending
724,780,79,334,2025-03-28,Credit Card,Cancelled
725,908,70,282,2025-04-08,Cash,Returned
726,294,16,358,2025-06-12,Net Banking,Returned
727,775,3,131,2024-11-20,Net Banking,Returned
728,542,1,344,2025-06-18,Debit Card,Pending
729,668,59,465,2025-06-12,Net Banking,Completed
730,782,56,778,2024-08-06,Net Banking,Returned
731,246,49,520,2025-01-08,UPI,Pending
732,150,8,53,2024-12-13,Cash,Cancelled
733,197,5,512,2025-07-21,UPI,Pending
734,620,37,464,2024-04-30,Debit Card,Cancelled
735,816,97,551,2024-03-08,Net Banking,Returned
736,442,99,502,2024-03-19,UPI,Completed
737,356,83,748,2024-02-05,Net Banking,Cancelled
738,283,71,810,2024-07-27,Cash,Cancelled
739,273,44,760,2025-09-05,UPI,Returned
740,845,78,794,2025-10-22,Cash,Cancelled
741,515,66,77,2024-07-29,Cash,Pending
742,382,93,593,2025-12-28,Credit Card,Completed
743,892,72,71,2025-12-03,Net Banking,Cancelled
744,979,56,66,2024-09-10,Net Banking,Cancelled
745,458,61,945,2025-03-31,Cash,Cancelled
746,733,37,902,2024-12-07,Debit Card,Cancelled
747,259,16,567,2025-08-29,Net Banking,Cancelled
748,828,90,101,2024-04-07,Net Banking,Returned
749,266,25,240,2025-04-21,Debit Card,Pending
750,596,12,743,2025-04-05,Net Banking,Pending
751,187,58,727,2024-06-12,Cash,Pending
752,958,49,595,2024-07-05,Cash,Cancelled
753,521,16,182,2025-07-17,Cash,Pending
754,413,18,589,2024-10-20,UPI,Completed
755,727,42,902,2025-06-15,UPI,Completed
756,258,81,390,2024-10-17,UPI,Completed
757,16,21,665,2024-07-27,Credit Card,Completed
758,288,25,2,2025-01-29,Credit Card,Pending
759,253,85,176,2024-08-26,Debit Card,Completed
760,236,14,108,2024-12-12,Cash,Completed
761,810,42,645,2024-06-22,Credit Card,Pending
762,424,51,863,2025-09-02,Net Banking,Completed
763,982,20,606,2024-12-23,UPI,Returned
764,837,100,601,2025-03-30,Debit Card,Cancelled
765,613,45,880,2025-04-24,Credit Card,Returned
766,360,39,676,2024-01-08,UPI,Returned
767,985,24,569,2024-06-18,Debit Card,Completed
768,541,84,459,2024-08-04,Debit Card,Returned
769,953,38,240,2024-09-12,UPI,Completed
770,715,56,991,2025-08-25,Credit Card,Cancelled
771,866,2,274,2025-12-03,UPI,Returned
772,795,52,650,2024-05-29,Net Banking,Pending
773,423,42,216,2025-12-02,Credit Card,Pending
774,868,90,328,2025-07-05,Net Banking,Pending
775,320,35,153,2025-03-03,Debit Card,Returned
776,630,17,393,2025-06-05,Net Banking,Completed
777,878,25,938,2025-10-31,UPI,Returned
778,312,48,862,2024-04-12,UPI,Completed
779,68,41,899,2024-01-28,Cash,Pending
780,516,49,894,2024-07-20,Debit Card,Returned
781,801,12,597,2024-02-10,Cash,Pending
782,350,100,521,2024-07-27,UPI,Completed
783,699,81,129,2024-07-06,Credit Card,Pending
784,180,11,535,2025-08-12,Credit Card,Pending
785,551,20,201,2025-10-20,Debit Card,Cancelled
786,557,31,734,2025-04-20,Cash,Pending
787,842,84,60,2025-07-04,Net Banking,Pending
788,174,3,826,2024-04-26,Debit Card,Cancelled
789,644,49,412,2024-07-21,Credit Card,Completed
790,410,38,784,2024-12-13,UPI,Pending
791,387,6,888,2024-08-03,Credit Card,Completed
792,517,6,464,2024-12-29,Credit Card,Returned
793,93,88,6,2025-03-09,Cash,Returned
794,118,20,411,2024-05-01,Cash,Returned
795,658,86,913,2024-09-01,UPI,Returned
796,819,5,352,2025-02-04,Credit Card,Pending
797,222,100,39,2025-12-05,Debit Card,Cancelled
798,427,5,799,2024-07-31,Credit Card,Completed
799,896,32,423,2025-04-24,Debit Card,Completed
800,862,4,675,2025-03-25,Cash,Pending
801,238,97,849,2025-09-29,Net Banking,Pending
802,525,67,145,2024-10-07,Net Banking,Completed
803,293,21,904,2025-07-06,Cash,Returned
804,642,61,136,2024-05-06,Credit Card,Cancelled
805,63,74,389,2025-08-15,Net Banking,Pending
806,524,65,781,2024-04-13,Cash,Completed
807,231,94,101,2025-11-19,Cash,Returned
808,927,66,939,2024-11-09,Net Banking,Pending
809,899,57,380,2024-07-12,Credit Card,Pending
810,361,11,797,2024-10-03,Debit Card,Completed
811,111,37,5,2025-10-03,Debit Card,Completed
812,942,38,662,2024-08-31,UPI,Cancelled
813,521,33,51,2025-08-13,Credit Card,Cancelled
814,789,45,609,2025-08-07,Cash,Completed
815,291,26,415,2024-07-22,UPI,Pending
816,375,6,463,2025-07-19,Net Banking,Completed
817,230,9,226,2024-08-09,Debit Card,Pending
818,169,45,53,2025-02-16,UPI,Completed
819,14,16,538,2025-01-20,Net Banking,Pending
820,101,94,842,2025-09-13,UPI,Cancelled
821,42,25,712,2025-11-26,Cash,Pending
822,228,22,212,2024-08-29,Cash,Returned
823,295,96,616,2024-09-01,Debit Card,Cancelled
824,517,42,949,2024-06-21,Debit Card,Pending
825,881,18,66,2024-12-01,UPI,Completed
826,849,66,362,2025-05-01,Cash,Cancelled
827,921,38,545,2025-10-10,Credit Card,Completed
828,804,73,98,2025-09-01,Net Banking,Returned
829,889,48,63,2025-07-03,Debit Card,Returned
830,994,12,628,2024-10-10,Credit Card,Pending
831,572,23,740,2024-01-02,Debit Card,Cancelled
832,813,41,574,2024-08-15,UPI,Cancelled
833,312,80,879,2025-09-13,Net Banking,Cancelled
834,924,22,873,2024-02-26,UPI,Returned
835,659,56,746,2025-03-19,Cash,Returned
836,533,56,851,2024-02-10,Cash,Completed
837,645,37,417,2025-06-18,Cash,Completed
838,984,44,528,2024-12-13,Credit Card,Returned
839,99,38,925,2025-10-24,Credit Card,Cancelled
840,681,29,672,2024-03-01,Credit Card,Completed
841,172,67,985,2024-11-06,Net Banking,Returned
842,691,45,155,2025-03-22,Cash,Returned
843,266,77,901,2025-11-17,Credit Card,Cancelled
844,519,16,281,2025-07-30,Credit Card,Returned
845,969,38,184,2024-12-22,Credit Card,Completed
846,103,79,770,2025-09-05,Debit Card,Cancelled
847,435,72,721,2025-12-25,Credit Card,Returned
848,39,59,908,2025-11-17,Cash,Returned
849,188,86,536,2025-08-18,Cash,Cancelled
850,177,14,875,2025-04-13,Cash,Cancelled
851,388,74,557,2025-07-01,Credit Card,Returned
852,286,71,302,2024-05-02,UPI,Returned
853,383,4,816,2024-11-22,Credit Card,Cancelled
854,622,45,858,2024-06-12,Credit Card,Cancelled
855,941,58,504,2024-04-06,Credit Card,Cancelled
856,480,79,831,2024-09-09,Credit Card,Pending
857,234,45,938,2024-10-14,Credit Card,Pending
858,854,7,376,2025-04-02,Cash,Completed
859,492,94,601,2024-08-25,Debit Card,Pending
860,932,38,156,2025-06-11,Credit Card,Pending
861,291,12,425,2025-04-06,Debit Card,Pending
862,289,80,443,2025-10-11,Credit Card,Pending
863,308,84,40,2025-09-06,Debit Card,Returned
864,807,66,824,2024-12-06,Debit Card,Returned
865,680,86,430,2024-02-17,Net Banking,Cancelled
866,652,52,217,2025-04-07,Debit Card,Completed
867,429,95,34,2025-08-18,Cash,Returned
868,360,95,10,2024-07-28,Debit Card,Pending
869,853,3,667,2024-09-16,Net Banking,Returned
870,434,87,521,2024-06-30,Cash,Completed
871,920,22,328,2024-07-21,Credit Card,Completed
872,871,82,532,2024-08-31,Debit Card,Cancelled
873,254,66,637,2024-02-18,Net Banking,Completed
874,154,9,491,2024-09-15,Debit Card,Returned
875,241,60,173,2025-01-22,UPI,Pending
876,528,68,111,2025-10-18,Net Banking,Completed
877,188,53,370,2025-02-08,UPI,Cancelled
878,339,51,113,2025-09-15,UPI,Returned
879,699,11,479,2024-04-24,Debit Card,Completed
880,266,85,360,2024-09-27,Cash,Cancelled
881,458,69,902,2025-06-23,Net Banking,Pending
882,293,96,89,2025-03-22,Cash,Returned
883,485,71,852,2025-12-31,Net Banking,Pending
884,125,36,674,2024-01-16,Credit Card,Pending
885,271,16,421,2024-07-27,Debit Card,Pending
886,420,83,534,2025-01-07,Debit Card,Pending
887,851,97,59,2025-03-14,Debit Card,Returned
888,509,84,927,2024-03-15,Credit Card,Cancelled
889,674,57,136,2024-05-24,Credit Card,Returned
890,435,12,747,2025-08-21,Net Banking,Completed
891,775,35,358,2025-08-06,Cash,Cancelled
892,495,55,473,2025-11-16,Net Banking,Returned
893,647,52,112,2024-03-20,Cash,Pending
894,863,8,956,2024-03-25,Cash,Pending
895,541,93,924,2025-01-03,Cash,Completed
896,656,77,415,2025-12-21,Cash,Completed
897,788,34,734,2024-03-15,Net Banking,Returned
898,599,71,956,2025-03-09,Cash,Cancelled
899,670,54,599,2025-11-19,Credit Card,Completed
900,79,33,753,2024-10-02,Debit Card,Pending
901,537,52,311,2025-03-22,Cash,Completed
902,623,94,904,2024-10-19,UPI,Cancelled
903,336,38,606,2024-03-08,Credit Card,Completed
904,221,17,650,2024-02-16,UPI,Returned
905,1000,99,96,2025-04-06,Debit Card,Returned
906,276,60,500,2024-08-17,Credit Card,Completed
907,574,65,290,2025-10-22,Debit Card,Pending
908,937,65,447,2025-09-25,Debit Card,Pending
909,286,88,370,2025-08-15,Debit Card,Completed
910,534,19,67,2025-03-05,Debit Card,Completed
911,719,50,443,2024-06-22,Cash,Returned
912,497,28,480,2024-04-14,Debit Card,Returned
913,825,10,382,2025-12-11,Net Banking,Returned
914,865,48,314,2025-06-05,Net Banking,Completed
915,627,63,1,2024-10-21,Net Banking,Pending
916,39,86,861,2024-10-20,Debit Card,Pending
917,322,14,489,2025-12-24,Net Banking,Returned
918,728,1,285,2025-04-18,Credit Card,Completed
919,418,6,830,2025-04-09,UPI,Cancelled
920,897,82,977,2024-11-22,Net Banking,Cancelled
921,31,26,597,2024-12-10,Credit Card,Completed
922,549,12,85,2025-04-05,Debit Card,Cancelled
923,697,100,293,2025-05-08,Net Banking,Returned
924,83,3,672,2024-07-21,Cash,Pending
925,598,42,914,2025-12-16,UPI,Completed
926,87,91,279,2024-06-06,Cash,Returned
927,398,66,731,2024-04-13,UPI,Completed
928,373,13,999,2025-02-14,UPI,Pending
929,699,84,716,2024-12-14,Net Banking,Cancelled
930,399,70,924,2025-03-13,UPI,Completed
931,92,15,317,2024-01-12,Net Banking,Completed
932,457,11,491,2025-12-04,Net Banking,Completed
933,100,74,86,2024-04-11,Credit Card,Completed
934,855,31,861,2025-11-21,Net Banking,Completed
935,69,62,374,2024-12-20,Credit Card,Returned
936,601,32,743,2024-12-04,Debit Card,Returned
937,922,37,282,2025-09-06,Net Banking,Pending
938,575,89,555,2024-01-20,UPI,Cancelled
939,730,39,493,2025-12-06,Credit Card,Pending
940,368,69,805,2025-10-19,Debit Card,Completed
941,798,2,268,2024-07-13,Cash,Completed
942,510,42,729,2024-03-18,Debit Card,Completed
943,622,28,849,2024-02-11,Cash,Cancelled
944,538,37,18,2025-11-22,Credit Card,Cancelled
945,706,55,116,2025-01-14,UPI,Pending
946,320,2,532,2024-03-31,Debit Card,Pending
947,639,47,628,2024-12-26,Net Banking,Cancelled
948,765,96,577,2024-01-27,Credit Card,Returned
949,483,71,4,2025-11-26,Net Banking,Returned
950,252,56,531,2025-06-01,Net Banking,Returned
951,855,78,455,2025-04-22,Debit Card,Returned
952,272,49,611,2024-02-23,Net Banking,Returned
953,910,100,244,2025-12-19,UPI,Pending
954,664,13,999,2025-04-27,Debit Card,Pending
955,155,40,712,2024-06-08,Debit Card,Pending
956,274,46,626,2024-03-05,Debit Card,Returned
957,811,96,395,2025-04-11,Cash,Cancelled
958,9,11,507,2025-01-01,Net Banking,Returned
959,740,5,60,2025-10-11,Debit Card,Completed
960,566,28,301,2024-06-28,Cash,Pending
961,445,3,578,2024-03-01,Credit Card,Completed
962,146,19,127,2025-06-13,UPI,Completed
963,967,43,361,2024-11-18,Net Banking,Pending
964,628,16,790,2025-08-30,Net Banking,Returned
965,640,40,291,2025-12-18,UPI,Returned
966,892,72,320,2025-11-02,Net Banking,Pending
967,513,44,729,2025-08-20,Debit Card,Returned
968,692,46,776,2025-06-16,UPI,Cancelled
969,672,77,159,2025-05-19,Cash,Returned
970,915,30,548,2024-12-23,UPI,Returned
971,212,49,653,2024-02-23,Credit Card,Completed
972,335,16,534,2025-09-09,Credit Card,Pending
973,991,28,311,2025-04-06,Cash,Pending
974,296,56,802,2025-04-23,Net Banking,Completed
975,232,45,704,2024-02-07,Credit Card,Pending
976,452,44,33,2025-06-12,UPI,Returned
977,958,96,66,2025-10-30,UPI,Cancelled
978,768,72,813,2025-04-21,Credit Card,Returned
979,244,24,834,2024-05-19,Cash,Returned
980,378,11,519,2024-11-21,Cash,Pending
981,550,73,340,2025-07-08,Net Banking,Returned
982,404,70,841,2024-08-21,Credit Card,Pending
983,55,94,531,2025-01-23,Debit Card,Returned
984,803,39,264,2025-02-15,Debit Card,Cancelled
985,459,16,568,2025-09-22,Debit Card,Returned
986,728,19,890,2024-05-20,Net Banking,Completed
987,991,57,811,2024-12-14,Debit Card,Pending
988,112,94,944,2025-12-15,Debit Card,Cancelled
989,50,6,642,2024-01-02,Cash,Pending
990,830,83,208,2024-02-24,UPI,Returned
991,82,79,40,2024-06-26,Credit Card,Pending
992,233,87,958,2025-06-09,Cash,Cancelled
993,328,81,250,2025-12-12,Net Banking,Cancelled
994,549,11,460,2025-08-23,Debit Card,Pending
995,742,41,613,2024-02-11,Debit Card,Cancelled
996,443,92,703,2025-02-27,UPI,Completed
997,403,46,191,2024-05-19,Debit Card,Completed
998,158,99,254,2025-03-13,Net Banking,Pending
999,833,22,635,2025-02-01,Credit Card,Completed
1000,884,28,997,2025-04-30,Credit Card,Completed
1001,141,91,482,2024-03-25,Debit Card,Completed
1002,729,90,471,2025-09-29,UPI,Completed
1003,976,89,724,2025-03-10,Net Banking,Cancelled
1004,990,54,905,2024-05-13,Credit Card,Pending
1005,238,23,639,2025-10-16,Credit Card,Pending
1006,311,97,952,2024-08-17,UPI,Cancelled
1007,360,79,968,2024-12-18,UPI,Completed
1008,212,5,735,2025-05-25,Debit Card,Returned
1009,880,2,282,2024-05-21,Net Banking,Completed
1010,701,27,128,2025-01-24,UPI,Completed
1011,372,67,428,2024-11-16,UPI,Pending
1012,797,64,929,2024-04-04,Cash,Pending
1013,836,88,466,2024-02-13,Credit Card,Pending
1014,652,18,317,2025-07-12,Credit Card,Pending
1015,328,92,30,2025-07-14,Debit Card,Pending
1016,175,63,181,2024-06-09,UPI,Pending
1017,668,35,828,2024-09-14,UPI,Pending
1018,396,1,786,2025-01-06,Net Banking,Returned
1019,858,59,944,2024-04-05,Debit Card,Returned
1020,405,89,232,2024-12-01,UPI,Completed
1021,88,99,914,2025-04-14,Cash,Returned
1022,988,1,251,2024-07-17,Credit Card,Completed
1023,99,52,797,2024-06-19,UPI,Cancelled
1024,962,12,734,2025-09-15,Net Banking,Completed
1025,504,29,530,2025-11-21,Net Banking,Cancelled
1026,468,100,593,2024-04-21,Debit Card,Completed
1027,398,30,288,2025-10-10,UPI,Cancelled
1028,162,77,552,2024-03-08,Net Banking,Pending
1029,721,15,284,2024-09-13,Debit Card,Completed
1030,380,54,992,2025-04-13,UPI,Completed
